Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Malaysia,MYS,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,8.830079631,7.500605285,3.809717004,0.165491405,-0.293731393,18.50601766,5.305195125,9.762348401,14.6325248,3.585278791,1.017112261,7.129783727,12.25418439,11.97701702,-2.79247151,4.552592825,3.923938442,12.09923218,2.510358944,8.37116941,9.731995843,6.768163301,7.56137072,9.965106108,16.51939249,12.19175703,6.768911479,-9.306834081,8.235109565,10.73634575,-2.502535406,4.189547385,7.390870331,6.97870046,3.133275208,4.307512846,0.78926071,-0.87434503,-6.67165039,4.855683925,2.474810031,4.932752537,3.646976252,5.874309206,5.233513447,4.343800411,4.666159805,3.335154385,2.593875501,-6.087985495,5.741241576,6.651239482,1.327876952,4.901233542
North America,NAC,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-4.304094474,-3.025308604,-2.777631896,-1.175244874,0.939747271,5.355718211,2.011724118,2.180057464,0.343163482,1.629729166,1.946976657,14.88081914,-12.83219188,9.381084644,2.266160331,-6.090130482,7.044926586,4.622782474,1.942963873,1.884582017,0.519943822,10.60393669,4.740885764,17.04777967,0.325708345,14.9449241,5.213468563,3.763108054,-14.87376325,11.91336277,2.371549168,6.517534715,5.2449905,5.31526722,1.326392183,-6.16315566,-0.710602593,5.253371061,-2.111645745,-12.84163959,0.546655661,11.30227886,9.583853382,1.041412285
New Caledonia,NCL,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.451870904,2.44450742,-3.115086127,1.309161747,1.979122437,4.308320777,3.141456286,0.139631428,-7.495027387,0.986364689,3.811088188,3.260526767,3.555062644,1.074617343,-1.471088603,4.089766466,-1.78450001,2.24001018,15.92743169,10.30671614,1.282098116,27.31410194,7.216512108,2.410368525,-0.393136534,-1.970171827,6.819076184,6.00285249,9.022591219,1.911327457,4.095503292,-0.891296422,3.943200001,12.1
Nigeria,NGA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-13.30939921,-18.97455187,1.653214313,4.480937812,-4.798684914,5.412874051,8.130455938,-0.75648233,18.05892665,-2.130733055,6.126336337,-6.811273434,-5.918361876,-3.011545211,5.649150755,1.898747761,0.392129712,-4.129692364,7.459762163,5.595922787,1.288056313,12.15991115,1.761325756,1.695438508,-1.963958171,-1.927704551,-2.044134802,2.505581764,5.232441293,8.391087026,2.427698056,2.162884979,6.757157835,-2.242820821,-8.850374308,2.145933588,1.871257833,2.312111006,-5.846939827,-0.467720256,-4.623763192,0.724750932,2.445291628
Nicaragua,NIC,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,10.37854297,26.61629159,10.34364908,11.26268179,11.53297886,13.50949761,4.128457277,-0.694080803,3.107415667,2.869540042,3.06117885,4.905105801,7.274016684,25.65612386,-2.760416155,6.11015149,13.05499397,-19.48505437,-41.95371457,26.33207251,4.222650247,-6.876135135,7.265796417,1.789118419,-1.147893344,2.436453253,0.836412356,-19.06248049,-4.563698572,-2.786780517,1.944156213,-0.794782919,0.606578067,5.076677152,7.749702617,5.102857208,3.130586432,1.310606795,14.18376909,1.990061632,5.340730551,-1.933702139,1.999640542,9.908369139,5.041485229,3.471839232,0.115189147,-0.698404156,-10.45341254,5.508395096,10.6837531,13.96636594,10.9786288,5.99216721,6.39616519,2.616594886,2.141013625,-1.132128189,-6.77653182,0.202018211,20.5827479,1.10233319,6.408391218,3.563476723
Netherlands,NLD,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,2.907275604,0.646082453,1.177408374,3.425091404,1.364610888,-4.979418919,3.423312806,-0.832131005,-1.891852671,-1.413620945,-0.498670277,-4.76528432,-4.804275497,1.514753631,4.696785983,3.226280304,0.03372397,1.921124606,5.063906383,3.873737595,1.693099996,1.608136784,-0.039486296,-0.865172475,3.309018422,1.835162574,2.140498555,0.447270905,3.563107529,4.201199669,3.696377701,2.392670683,-0.500628408,-2.179833739,2.693192754,2.189888223,2.248265083,4.583676524,2.067629839,-8.056756618,1.042272847,1.751933306,-2.449908497,-0.030371987,-0.716467293,0.114729456,3.057947439,5.241921488,3.371461997,1.602433184,-1.979852655,7.389162562,4.157095982,-2.506845752,-1.472041585
Norway,NOR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,4.43410745,4.733763171,3.837954794,4.847268366,7.950154024,4.953624979,2.912781405,11.13119172,3.333342657,5.745113781,-1.754420847,1.295294266,6.853562835,8.454257569,4.033099586,4.032852909,4.729803357,0.554167665,5.39573041,1.128438972,2.310073542,5.473982378,1.057042355,7.042169139,5.396541899,5.725550021,6.298432904,-0.942654851,0.192899827,4.855100915,1.511043633,0.755062782,0.520221053,3.173665299,0.95125174,-1.325998071,-0.07117595,-0.562701464,-4.382841441,-2.540448072,-0.735828622,2.108669966,-0.69258183,1.625359438,1.510187458,0.948350202,3.532223815,-1.637622361,-0.333899033,2.824960093,3.147108204,0.451973475,-0.563666113,2.407739695
Nepal,NPL,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,-3.471003372,-8.36067371,12.12978746,28.54425229,10.41098767,2.91825821,-2.628496433,11.82923633,8.446312227,-3.405201712,7.878640687,28.42272335,11.024213,2.248713985,9.220985023,5.070354934,2.793811201,12.53369281,16.82634702,4.758243742,9.027154872,3.964098728,8.302158386,6.363757105,2.310766745,5.988280016,8.207107154,3.599999888,0.864588598,3.093116946,1.432829523,3.012063762,4.470441005,3.945004743,1.7432482,-0.590000617,3.999589953,4.332110177,5.851914639,2.780625363,7.474165039,2.00196586,-4.133155086,17.13740429,10.36448705,7.379299505,-4.023455012,6.94626399,10.70471574,1.289667537,0.112871799
Nauru,NRU,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,-1.810152215,1.389050649,-1.075710635,7.408922087,1.221091324,3.984558783,7.089764394,-3.206489543,1.028460734,-2.286928692,-1.96427719,-0.057278608,-4.504788493,-4.302181778,2.4479422,6.820993287,6.538174388,2.807743244,3.099320429,1.185091834,-2.043653089,5.284509122,0.878413027,1.020353043,8.023562883,3.287234417,4.167811101,1.461595752,0.150821743,5.934315106,-5.138585922,-1.057801131,0.241082975,-2.232684735,2.527569224,1.291043962,4.643074161,3.454629621,3.362998683,3.46946273,2.679513735,2.252937021,-0.841794661,0.058344,-0.291356494,-0.988669456,
OECD members,OED,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.225790151,2.160177343,4.001919805,-0.176562963,0.453788918,1.49241688,3.08746149,2.168764867,3.714536131,2.650478473,-1.07682846,-9.889860396,6.243587429,1.622212437,-0.015755281,0.777394957,2.415182544,2.5687878,1.450086892,3.177240797,2.189027195,0.262007277,-4.331547605,6.337064666,1.094590735,0.178545182,
Oman,OMN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126753869,8.001758242,4.292156416,-1.931707317,-5.680063669,-1.205774894,3.034573469,2.606994537,1.103553021,10.38690191,9.181524029,4.131776624,1.265734132,6.213101458,3.229682774,-1.164064247,5.674783446,5.976172175,-2.213702888,0.459332881,-2.310949852,-0.044267614,1.171991035,8.017616442,-0.15419286,0.197988437
Other small states,OSS,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.169316813,5.25267871,-1.810309111,2.279161026,5.991090814,1.811473447,3.640301103,4.758709848,2.07859795,2.485154497,7.746440559,1.826083805,-1.651446925,-10.60404203,3.050046421,3.155516523,-0.948318433,-1.113124948,-0.367573343,2.088741095,3.489555921,4.038567368,4.536489186,4.930734865,-2.161773047,3.332746058,-2.70626495,-2.413339935,1.310769276
Pakistan,PAK,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,17.8324406,9.325792912,12.40955812,14.93196666,11.19999254,8.021500881,3.559808598,5.100720815,11.97467904,15.2481156,6.390516404,-1.485655728,10.34841393,8.411875601,1.956096501,4.903005756,2.946555579,9.5144098,7.624369135,10.76871545,9.381614767,10.73857941,4.938087533,7.062423932,7.833488271,8.100123639,8.645396548,9.821312556,4.651019111,6.429863505,5.1345435,7.164002896,4.897680654,3.883654942,4.142868998,4.723542372,-0.325142515,6.115267695,4.921088608,1.271685669,6.658225512,1.854874968,6.49310231,17.18807718,9.022363433,3.281597417,7.266301918,8.776514051,-4.145747901,3.952331821,4.874816191,2.3324015,1.155335091,4.33702911,5.39624605,6.014913324,4.607353819,9.183034123,0.247808624,-5.745135593,8.197717711,7.009578919,-3.776242885,-1.652438217
Panama,PAN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,12.40875576,3.855522432,11.25439999,-2.985602152,3.077483568,3.652965801,-7.692305473,12.44492826,7.476335204,9.993920841,5.613906624,4.865632762,-14.5066649,4.172720439,7.225248808,4.374040877,1.585683278,-21.03913285,-3.756005084,9.712443271,14.5092275,9.529366732,15.2574941,4.283069618,1.401585563,-19.7554817,8.260717,5.761517039,13.29116726,-0.679620842,-9.019702906,0.997758251,10.41834488,9.865094898,5.730369905,11.46667788,16.31874755,15.92380446,3.504408127,7.125920603,17.02255212,20.69031183,16.98211545,10.72880172,10.64711551,6.472275233,7.083715322,2.521109079,1.634338119,-34.39832045,29.65989785,12.59245298,12.81832921,-2.569605459
Peru,PER,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,10.06986268,3.027650106,3.692819714,6.60019804,5.358744395,8.618855076,2.535826243,1.782497134,1.000348647,8.454593733,1.853393399,4.495084253,6.006303053,8.842932164,-0.426660287,4.064633682,4.300309776,7.958234947,10.14319401,4.730211921,0.108136934,0.427641314,-14.7239535,4.675513166,3.093328051,6.727936467,6.494344265,-11.85005705,-11.09868158,-5.79723171,4.049231944,-1.544189117,7.383812983,11.73133966,6.223995529,2.455386504,7.643257585,0.314077844,1.326358064,1.89178618,3.317935791,8.164074111,3.912475955,6.45818871,8.284513632,5.964556768,8.716556315,9.461421661,-1.581971438,7.766661275,4.619749716,4.136352768,5.891498294,-0.396478773,1.704181464,4.275291859,2.061438491,2.836916111,-0.057553474,-12.99388911,17.21051279,1.580017873,-1.363305179,3.056535054
Philippines,PHL,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,5.472326217,4.020754671,9.830109882,4.343439354,5.640765685,5.105996235,8.022230486,4.665018415,4.748869132,5.460298608,7.263581712,7.279033304,13.36572868,6.156037569,8.249336647,11.34870196,7.44276343,5.522743598,7.182384927,4.911382966,4.832182535,2.191157221,1.027124727,-11.03752557,-15.5618884,2.363306251,3.956114945,8.529910134,7.173310328,2.349615242,-2.495129097,-0.489607511,1.711435685,5.736183423,6.511608533,6.351274091,6.075315493,-2.660455474,-1.399088415,6.635565432,1.337950248,3.674865165,4.964569476,4.406879276,5.050870928,3.732071686,4.945437868,5.471498558,-1.416099243,9.823582522,1.601713523,7.688019601,6.815500954,7.500361283,6.506908453,8.188734934,7.019457759,7.302984108,5.469628739,-13.12109736,8.529408109,6.522882998,3.626935792,5.639906923
Palau,PLW,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.09412804,21.59313814,-21.05748862,-7.316214565,-2.098546903,-9.386391696,-9.680129467,-17.05742055,-28.27581001,6.125558156,1.058253528,-4.021401369,-8.652914571,4.662466822,38.10789616,0.200952774,-7.625306804,-1.568730555,28.25575795,-4.218534541,0.773533811,-19.5766452,-19.49456723,
Papua New Guinea,PNG,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-11.35990156,0.792912103,9.31207921,-6.125535191,13.95974981,10.98243982,-1.719764301,5.479065951,-14.08757335,-2.484965618,29.96263137,36.15590862,27.82058145,1.040543141,-8.593744149,10.09323244,-17.03013279,9.739703684,0.224783391,-0.880805774,-0.300325009,-0.379631922,4.626791484,1.90031276,,,4.807853474,-3.328693478,15.11334715,12.00990155,-8.444390952,-2.19254642,1.954742924,39.12874321,26.37285286,12.0477994,4.680298469,-7.531622529,7.525357778,-7.504422076,-7.896242985,6.614036021,1.604698075,3.590955914
Poland,POL,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.096832723,1.869371613,2.05454291,2.489906158,-1.572701738,-1.044070124,-1.321786914,6.054647943,9.413928023,4.034141798,9.367724495,9.14566644,3.160440085,4.127964216,8.304764387,9.663329705,0.435683547,-2.635335466,7.509687862,5.851984383,2.300594628,1.332564583,6.661393774,3.822369215,-4.459177293,2.767954903,6.358288474,-0.572344867,
Pre-demographic dividend,PRE,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-6.437246236,-9.909835366,2.571637105,3.025536409,-0.950632664,6.657083042,3.324301515,-1.44989151,25.89923343,-20.51565239,3.149632591,-6.23965651,-2.329293801,-0.437965083,5.669575104,12.83857152,12.40217186,4.686366834,5.760641113,3.917932326,-1.017043897,-3.065507764,10.40956409,4.262731186,4.296113982,4.644492071,4.215498511,2.417971196,4.292195914,5.251787383,3.84459792,3.093121605,5.969850255,2.753835152,2.436150619,1.151220298,1.766095953,4.568900761,-5.600630807,0.968084801,3.614085962,1.339615728,2.371445717
Puerto Rico (US),PRI,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.468807932,6.573176664,4.076329424,2.087981069,4.03802188,2.149666478,-1.895487743,-2.29818779,0.870761518,-2.468912307,0.438948102,2.194622407,-2.755944582,-8.849098093,1.618496452,-1.683184707,-6.178111983,-1.849896641,0.159885804,2.230744086,1.646920587,4.55616348,4.175794211,1.183251755,-5.73740618,5.642409319,1.635240458,0.942872053,1.162185191
Paraguay,PRY,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,4.917074896,4.468332439,5.433814141,4.283883914,12.18388323,1.643218066,5.320287893,3.719067288,5.118575925,12.86987595,8.793752012,12.00505474,2.65473528,6.37405343,19.93089351,14.55296496,11.2972857,16.26714548,8.466439413,-2.740132667,-3.643415965,3.0222842,5.061314381,7.2511145,7.904517781,9.08977498,1.806699332,7.34053769,4.69915014,0.444252916,4.584528448,3.930902392,6.599492073,1.780707566,4.021064642,-0.871595572,-1.340493097,-1.888789304,-4.202486478,-1.092696157,5.134527391,2.866559514,-0.058658717,3.065829244,1.050801153,8.246293915,-1.176443352,3.887045953,5.167164956,3.178481137,6.065445068,4.015647468,3.88262012,6.771235253,3.513176267,1.762369608,-2.871029447,0.804576908,5.044353736,0.621658669,4.037428529,2.235990979
West Bank and Gaza,PSE,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.483581252,-8.491882759,2.440394959,14.70887861,18.28118595,-23.78422086,-3.826917248,-20.82578205,27.48805732,10,20.80051096,-22.16543297,-1.177447355,19.36912854,20.63471751,19.38580673,12.28841797,5.982195846,10.11311457,-18.07702739,-5.024002649,13.7124183,11.62202552,2.210779265,-0.456774367,-19.40076928,4.529470864,3.504205046,-14.55600696,-32.17407055
Pacific island small states,PSS,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,1.244720109,3.368789327,-2.286985525,-6.695517986,2.244541381,-4.8843768,8.715495064,-10.23194606,-4.620116456,21.85747696,3.771513978,-2.526338991,6.682789962,4.836135581,6.591005531,2.194368556,4.589539514,-0.585205478,1.881161706,6.065401078,-0.205399027,6.570843162,3.148994561,0.156472592,5.540017333,-3.753759704,2.187699032,-1.409539379,10.49872019,-2.222399479,3.095850692,-0.371871423,-2.927778723,-0.847779105,4.038486,5.813688929,7.063777517,3.892263158,1.567828435,0.894104841,-7.206216029,-3.176393148,2.634849184,-5.22207807,
Post-demographic dividend,PST,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.326886981,8.814154178,4.781773167,16.55691143,6.41840965,17.15458459,16.3331495,21.38598084,7.756654227,25.49406259,13.75313532,2.649154076,2.855433092,2.864609861,3.158840261,4.172665434,-1.224301309,0.757413102,-1.565504365,-3.021008662,0.664995029,1.689502012,0.313423728,1.580797357
Romania,ROU,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25726668,-8.935873683,-6.630213364,-2.070296033,5.297839302,8.648416785,6.667088136,5.034730731,7.722573343,4.427441696,10.85875419,6.741851315,18.93204025,-4.126091394,-4.553784929,3.30810366,-12.65498568,-2.115167355,7.603655863,4.770623644,1.705267721,6.58604636,4.646818069,-0.269628608,-4.991694343,1.51978496,-8.756884609,1.308680647,-0.880660729
Russian Federation,RUS,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.291145333,-21.59601931,-13.24789201,-19.8610165,-4.551674142,-5.572883206,0.879612563,-5.059474742,9.482963795,12.14133787,5.77078289,3.761922931,9.050728095,9.709303185,4.087522231,4.486582531,4.80724543,1.851144593,-10.4103792,6.611536753,6.392883577,3.602556313,0.403355364,0.091855269,-0.783756849,1.682561004,1.807152936,2.88249691,1.550619453,-2.746727458,5.249975915,0.507545323,4.540757148,4.07880648
Rwanda,RWA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,2.228054201,1.863808433,2.244000459,2.251692887,2.76953891,2.763675237,2.778714289,3.591182874,2.456052339,2.789075497,3.262881232,8.132182116,4.989506689,5.608583061,27.95544941,-7.676983813,9.907333952,17.73722722,-3.310165488,4.754732595,4.501073963,-3.172136697,-4.114597685,2.762964167,2.182335397,-22.85625556,14.23190009,-12.76451446,-65.34667507,48.3972576,17.05160301,17.79309196,10.25280117,33.12775256,1.585848982,12.86549548,7.166800773,4.657772388,15.50025171,9.258917643,11.73022414,9.025476537,15.09733185,1.321885284,8.399650935,17.8136865,8.323604232,9.350164205,2.542623474,8.949409347,6.688506918,1.506777089,8.647867414,16.5344841,-4.216349228,13.32810443,4.957854237,10.21679921,9.957300327
South Asia,SAS,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,6.102270788,8.350208248,8.753204381,8.65775734,4.684441053,3.007570881,2.055295379,6.252050432,7.325221354,0.812598103,0.508791764,0.058141649,3.358111927,2.376088104,5.650406644,7.82996887,6.961326925,6.881719675,-0.972777284,4.900395297,7.823167505,2.107494331,6.974156928,4.423387624,4.734586321,6.220567049,5.728942763,8.829359115,7.728455013,7.5049227,1.054692076,3.594088938,5.573871315,9.014224568,10.60263654,6.035955113,4.605941951,4.468485926,5.789084061,5.910678068,2.705647141,6.837024077,6.915217812,9.313481737,9.346257464,12.73774057,8.086534569,4.269170436,8.442911185,7.842503563,4.289029974,3.906899126,4.178637417,7.213079468,9.19989547,7.92068711,6.378635117,5.487015124,-0.318404951,-0.285038107,11.77525663,2.66910279,9.953581656,5.450343042
Saudi Arabia,SAU,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,5.018596324,63.36249076,17.45896755,21.81186233,24.1622763,12.87318109,-15.36713986,21.23774326,6.536686572,-6.251238831,13.21407504,5.590401751,0.654184226,-26.41434025,-23.17848733,-7.420298671,-15.45139763,24.39201404,-7.273893168,12.16732879,-0.453225661,18.03313383,17.6244331,2.626630054,-0.959840873,2.274462562,2.874100519,4.464711331,0.397251509,2.974651872,-3.733348976,7.243354399,-1.806712341,-3.913608157,14.03300953,8.661111346,5.228581897,1.027750667,-0.778561324,5.219299283,-7.322721208,2.875396187,13.6143583,4.894865469,0.358484592,3.238544136,5.395526177,2.433416874,-1.124484335,2.631117306,-1.239362563,-5.418074302,5.971519273,16.37926564,-4.17751974,-1.253008404
Sudan,SDN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,24.52713188,-3.062578003,-0.408735057,-4.053037784,-2.236859585,-2.725614156,-6.363041323,2.972363793,13.34434602,16.41229904,13.14082979,-1.536463278,-6.545884412,2.936182395,9.004058941,9.975405522,11.92591714,12.9231083,-5.951656527,0.451365916,-7.400273054,17.53812212,1.187965287,-1.340550922,-0.177235193,18.06731254,-1.109917608,8.110057706,-4.949764495,5.989715244,19.0678772,7.123765791,8.789032534,11.6537603,49.25497341,9.619884868,19.08510322,-0.840608631,9.599275526,8.701140719,14.09839527,21.66663582,-1.231728649,-1.231727938,4.489859146,-3.409296816,-17.51791404,2.827146058,5.597997358,2.566045933,1.536741064,0.75469003,-1.900000049,-0.700000107,-5.69998976,-0.699999431,-0.740000805,-25.80000067,-13.14974854
Senegal,SEN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,6.296392678,7.160444971,-1.724830715,7.513389709,3.459854904,2.061855682,4.499540863,3.778558869,2.286198126,8.609271532,2.5152439,2.007434935,-1.96793002,11.44981412,2.535023362,10.80026022,5.10863184,-8.994413402,11.07538409,-4.075548109,3.843071124,5.240171876,-1.074458374,4.726836656,0.393125241,3.916981161,9.79744715,2.34006329,-0.765793281,2.694281262,3.270814675,6.858932108,-0.495788974,1.378751539,5.373755114,4.676659441,3.861553944,7.340093632,1.699355308,8.500078479,6.032408452,6.095723948,1.459279218,4.27568479,0.178384574,1.139605149,3.247143917,-2.065214981,4.825236478,1.557113862,8.897854999,0.810651476,3.742030501,3.454726033,9.789826333,3.569040965,7.097136568,6.516368436,5.018724789,-1.520360346,7.093912511,2.547337772,5.204174574,20.04310504
Singapore,SGP,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,11.24658782,9.960062921,15.50555016,7.817085428,10.94270153,10.6895215,14.78980318,18.75832561,18.58363488,20.98029825,16.57566866,17.34189571,8.926997201,4.181949691,2.742908122,11.20988514,6.473652905,7.11445796,12.03296793,9.924740315,10.61946424,5.137293913,10.52517859,9.857987524,-9.865759141,-1.529006544,9.956861856,13.09107296,8.162241289,9.126318207,7.369154584,4.968634763,9.365596796,14.32943654,9.508760252,6.361539187,6.450157082,0.266452909,6.964457509,11.11496534,-8.870428654,4.849056147,1.588286652,10.98704368,8.26057718,11.31816941,7.15386468,-0.789804344,0.533331399,24.07642536,6.761599233,2.167628244,1.832749216,3.8027643,-2.513089902,2.633835766,6.786695213,5.624066362,-1.040683472,-0.173598198,15.49743974,3.915547484,-2.677530413,4.186720276
Solomon Islands,SLB,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.056907858,-3.487025023,11.19913576,8.970207254,11.12431897,-0.276341594,13.2207026,26.74877625,-0.928117603,-7.161270041,-13.12474604,-4.038041784,4.995938262,9.454545455,1.314766382,3.495430126,-3.835782661,-0.294426919,4.703649019,,
Sierra Leone,SLE,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,10.21117498,-1.100000021,-4.580493156,-3.168977084,8.214016439,10.26661676,1.425481044,-2.966555086,-1.012975967,1.05112203,-0.774410942,-6.396051258,-10.4987913,-8.693014279,2.185462288,5.955335059,-7.467317492,-3.14691863,-2.088633761,5.633131316,-9.616336603,9.899809368,-1.849381581,3.165875885,9.33086262,95.38436816,5.322388428,20.94947753,-6.007453399,-0.264552075,-16.47324938,5.540118911,-7.48980325,-6.10408296,-14.72134146,5.077263655,-10.79952019,31.20952927,25.45438312,11.36949625,0.927991333,5.866006067,1.140386503,-2.07009508,-6.956338047,12.16545847,15.90041522,37.09044159,44.37930189,-27.33816024,-22.44946381,17.28801134,-0.531220939,-2.808097964,8.967455277,-5.779184853,7.963494704,9.925690164,14.3936486,4.699999784
El Salvador,SLV,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,13.0240621,6.115715463,2.184764962,2.291328139,3.65155362,4.552643655,7.36520846,3.64229514,3.976188819,1.51892065,7.823012478,11.08052253,3.932110092,-9.282599442,-20.45806216,-13.91167385,-6.181954984,0.587905988,-1.315063788,-0.02250599,1.579321094,4.210600201,4.03711212,2.73256786,2.141940513,-11.99353368,4.398986937,9.938496031,7.37414951,4.689385264,3.215982696,5.327906253,6.73505003,1.053412916,-0.091344551,4.196116173,3.063557095,1.866580487,-2.690176806,1.599256264,4.434568755,2.306354681,5.438854776,-5.903799865,2.84217664,6.296621465,2.093364015,0.732247541,1.87098692,1.579481264,1.324784306,2.250744125,1.48625336,4.386353323,-11.45366352,9.676109939,1.737167042,3.737683236,0.352418239
San Marino,SMR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.513434429,-0.507666247,13.26512523,-1.987595358,-4.403226728,17.16182003,10.724768,,
